ts,platform,ms_played,conn_country,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-01-01 06:30:22+00:00,android,134624,US,Instruments of the Arcane,Clint Bajakian,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:4W2rbNAvz2i1hsf2FOm1Xj,appload,trackdone,True,False,False,1704090487.0,False
2024-01-01 06:37:57+00:00,android,445186,US,Stormsong Valley,Derek Duke,World of Warcraft - Battle for Azeroth Soundtrack OST,spotify:track:3QPfxXJt0Lpy9AfR5BVtzq,appload,trackdone,True,False,False,1704090631.0,False
2024-01-01 06:59:17+00:00,android,250740,US,Highmountain,Glenn Stafford,World of Warcraft: Legion (Original Game Soundtrack),spotify:track:5Rs9vGkDAYsrPyn9fCG1Df,appload,logout,True,False,False,1704091092.0,False
2024-01-01 09:03:19+00:00,android,197733,US,Mary,Alex G,Trick,spotify:track:4p9iQNEmsIGkB6eG8Val8n,playbtn,trackdone,True,False,False,1704099603.0,False
2024-01-01 16:16:34+00:00,android,354240,US,Crimson Forest,Glenn Stafford,World of Warcraft - Battle for Azeroth Soundtrack OST,spotify:track:15c2zMsCNesWFgtW7jgSvy,playbtn,trackdone,True,False,False,1704125440.0,False
2024-01-01 16:23:58+00:00,android,438717,US,Highmountain,Glenn Stafford,World of Warcraft: Legion (Original Game Soundtrack),spotify:track:5Rs9vGkDAYsrPyn9fCG1Df,trackdone,trackdone,True,False,False,1704125794.0,False
2024-01-01 16:29:52+00:00,android,262853,US,Shadow of the Necropolis,Russell Brower,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:0V4mdBMb0zAk4FJkA5xfB3,trackdone,trackdone,True,False,False,1704126330.0,False
2024-01-01 16:35:33+00:00,android,331113,US,Winds of Vol'dun,Sam Cardon,World of Warcraft - Battle for Azeroth Soundtrack OST,spotify:track:2Z3NbUD3qtdwXIwfybpE8L,trackdone,trackdone,True,False,False,1704126593.0,False
2024-01-01 16:46:23+00:00,android,536653,US,Wrath of the Lich King (Main Title),Russell Brower,World of Warcraft: Wrath of the Lich King Original Soundtrack,spotify:track:4X30Fcf0nPgTSwLQLxzZlI,trackdone,trackdone,True,False,False,1704127011.0,False
2024-01-01 16:52:33+00:00,android,311480,US,Azure Glades,Glenn Stafford,World of Warcraft: Dragonflight,spotify:track:5tz7hAodeG9gl72px04SeO,trackdone,trackdone,True,False,False,1704127583.0,False
2024-01-01 16:55:56+00:00,android,150413,US,Caverns of Time - The Battle of Mount Hyjal,Russell Brower,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:6ELk3419HPBRleLyMgIVeh,trackdone,trackdone,True,False,False,1704128005.0,False
2024-01-01 16:59:26+00:00,android,208880,US,Garden of Life,Russell Brower,World of Warcraft: Wrath of the Lich King Original Soundtrack,spotify:track:1K6aitchMMhQBH48YUSQKv,trackdone,trackdone,True,False,False,1704128156.0,False
2024-01-01 17:10:43+00:00,android,677346,US,Before the Storm,Glenn Stafford,World of Warcraft - Battle for Azeroth Soundtrack OST,spotify:track:35vHTa50rYAfuS6du5vtui,trackdone,trackdone,True,False,False,1704128366.0,False
2024-01-01 17:14:54+00:00,android,158358,US,Nightsong,Neal Acree,World of Warcraft: Cataclysm Original Soundtrack,spotify:track:4RopFgGSZ3zcQqcb4PTvJA,trackdone,trackdone,True,False,False,1704129135.0,False
2024-01-01 17:17:37+00:00,android,162935,US,Suramar,Russell Brower,World of Warcraft: Legion (Original Game Soundtrack),spotify:track:1oEYBTuJW6kn5Qa5H7Dori,trackdone,trackdone,True,False,False,1704129294.0,False
2024-01-01 17:24:09+00:00,android,390866,US,Windsong,Jake Lefkowitz,World of Warcraft: Dragonflight,spotify:track:1jOYqilPLiJlOc2SmDCcJl,trackdone,trackdone,True,False,False,1704129457.0,False
2024-01-01 17:32:27+00:00,android,436040,US,The Undying City,David Arkenstone,World of Warcraft: Shadowlands Original Soundtrack,spotify:track:5cFAiVnJtYb4mCYu4W4xdI,trackdone,trackdone,True,False,False,1704129910.0,False
2024-01-01 17:36:10+00:00,android,162293,US,Azuremyst Isle,Derek Duke,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:12AcktSzuhNRXtjQoH7trj,trackdone,trackdone,True,False,False,1704130408.0,False
2024-01-01 17:39:23+00:00,android,192373,US,"Arthas, My Son (Cinematic Intro)",Neal Acree,World of Warcraft: Wrath of the Lich King Original Soundtrack,spotify:track:3CIQuyJQZNNyfkHSyBzwvi,trackdone,trackdone,True,False,False,1704130571.0,False
2024-01-01 17:45:22+00:00,android,358404,US,A Good War,Neal Acree,World of Warcraft - Battle for Azeroth Soundtrack OST,spotify:track:0EcQQlg0DqYO5zl0Doop5G,trackdone,trackdone,True,False,False,1704130763.0,False
2024-01-01 17:51:03+00:00,android,248080,US,Shimmering Flats,Jason Hayes,World of Warcraft Original Soundtrack,spotify:track:70h14zKwLPxZgMlE1HpwBa,trackdone,trackdone,True,False,False,1704131214.0,False
2024-01-01 17:54:55+00:00,android,232733,US,Return to Arms,Glenn Stafford,World of Warcraft - Battle for Azeroth Soundtrack OST,spotify:track:10oYQrDbgWjK0339xaL7Ne,trackdone,trackdone,True,False,False,1704131463.0,False
2024-01-01 18:00:45+00:00,android,317893,US,Ramparts of Valdrakken,Jake Lefkowitz,World of Warcraft: Dragonflight,spotify:track:0t2F6UBYfiUpbAweUy3DQj,trackdone,trackdone,True,False,False,1704131727.0,False
2024-01-01 18:03:43+00:00,android,177506,US,The Dark Portal [Cinematic Intro],Neal Acree,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:3Wl0mzD8XymprXKxe6jhCm,trackdone,trackdone,True,False,False,1704132045.0,False
2024-01-01 18:08:18+00:00,android,212672,US,Artifacts,Sam Cardon,World of Warcraft: Legion (Original Game Soundtrack),spotify:track:5qSkVcBE48yj2TARFrVvgS,trackdone,trackdone,True,False,False,1704132285.0,False
2024-01-01 18:14:34+00:00,android,375666,US,Time & Tide,David Arkenstone,World of Warcraft - Battle for Azeroth Soundtrack OST,spotify:track:2bOHpolvZXFShUIKjgvsvr,trackdone,trackdone,True,False,False,1704132498.0,False
2024-01-01 18:17:01+00:00,android,116800,US,The Eye of Eternity,Russell Brower,World of Warcraft: Wrath of the Lich King Original Soundtrack,spotify:track:4HDdBYZ5R076nVUpGj9IA7,trackdone,trackdone,True,False,False,1704132905.0,False
2024-01-01 18:22:43+00:00,android,339760,US,The Grand Bazaar,David Arkenstone,World of Warcraft - Battle for Azeroth Soundtrack OST,spotify:track:0LEdc9Pc65evNjDiUaOB2P,trackdone,trackdone,True,False,False,1704133022.0,False
2024-01-01 18:29:40+00:00,android,386288,US,The Power of Blood,David Arkenstone,World of Warcraft - Battle for Azeroth Soundtrack OST,spotify:track:03WG5BfZ5p4Zik4F0xF3iI,trackdone,trackdone,True,False,False,1704133393.0,False
2024-01-01 18:33:43+00:00,android,212741,US,New Dalaran,Neal Acree,World of Warcraft: Legion (Original Game Soundtrack),spotify:track:6jLolZTlanWxnjXw5wkwsb,trackdone,trackdone,True,False,False,1704133809.0,False
2024-01-01 18:35:58+00:00,android,135906,US,Orgrimmar,Jason Hayes,World of Warcraft Original Soundtrack,spotify:track:2lytOhWzFFCiSyrZwLqdw9,trackdone,trackdone,True,False,False,1704134023.0,False
2024-01-01 18:38:40+00:00,android,161413,US,Passages,Sam Cardon,World of Warcraft: Legion (Original Game Soundtrack),spotify:track:2lHUfnpxziRL1hC3ZKTIDX,trackdone,trackdone,True,False,False,1704134159.0,False
2024-01-01 18:41:10+00:00,android,117580,US,Temple Of The Five Dawns,Russell Brower,World of Warcraft: Mists of Pandaria Soundtrack,spotify:track:4Ez2HFvyqDdFbMd1fbi2OE,trackdone,trackdone,True,False,False,1704134352.0,False
2024-01-01 18:46:36+00:00,android,325385,US,Clan Warsong,Neal Acree,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:4w7AoDUjhgtwUFMA62K4V3,trackdone,trackdone,True,False,False,1704134470.0,False
2024-01-01 18:53:26+00:00,android,318693,US,The King & The Queen,Neal Acree,World of Warcraft: Shadowlands Original Soundtrack,spotify:track:4LEcTaAmB3wPbpH6zFkCWB,trackdone,trackdone,True,False,False,1704134887.0,False
2024-01-01 18:59:10+00:00,android,343200,US,To Be Kyrian,Glenn Stafford,World of Warcraft: Shadowlands Original Soundtrack,spotify:track:70Q7HhoShAqW6cTGm2fZRR,trackdone,trackdone,True,False,False,1704135206.0,False
2024-01-01 19:03:02+00:00,android,200773,US,Vision of the Prophet,Edo Guidotti,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:2pGKZmU9WtJAPdfU0rJhjm,trackdone,trackdone,True,False,False,1704135581.0,False
2024-01-01 19:04:51+00:00,android,108659,US,Ancestors,Russell Brower,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:5pW81qgE6eZXbmZLPCalRc,trackdone,trackdone,True,False,False,1704135782.0,False
2024-01-01 19:07:50+00:00,android,178106,US,The Way Is Our Purpose,Neal Acree,World of Warcraft: Shadowlands Original Soundtrack,spotify:track:5nrIvFhvRbIReemGlbjZBC,trackdone,trackdone,True,False,False,1704135891.0,False
2024-01-01 19:12:41+00:00,android,260280,US,Netherstorm,Matt Uelmen,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:1BlYC6saK27CyCyScZ5O1T,trackdone,trackdone,True,False,False,1704136100.0,False
2024-01-01 19:14:16+00:00,android,93641,US,The Tomb of Sargeras,Sam Cardon,World of Warcraft: Legion (Original Game Soundtrack),spotify:track:3giWzRLESGcmKB8JDKBn1g,trackdone,trackdone,True,False,False,1704136361.0,False
2024-01-01 19:18:45+00:00,android,269575,US,Mire,Russell Brower,World of Warcraft: Legion (Original Game Soundtrack),spotify:track:5TU0zT1Bk0NkO1Yn9H9KpP,trackdone,trackdone,True,False,False,1704136455.0,False
2024-01-01 19:21:30+00:00,android,135560,US,Song of Elune,Jason Hayes,World of Warcraft Original Soundtrack,spotify:track:6cr3fZckrJJdgpAuhetWyb,trackdone,trackdone,True,False,False,1704136754.0,False
2024-01-01 19:25:13+00:00,android,222484,US,Khadgar,Russell Brower,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:54qyHz2LOKcEWqQJjlEF2N,trackdone,trackdone,True,False,False,1704136890.0,False
2024-01-01 19:29:36+00:00,android,262266,US,Giants of the Span,David Arkenstone,World of Warcraft: Dragonflight,spotify:track:3IvHqEdKcJMfUdfNcveeVP,trackdone,trackdone,True,False,False,1704137113.0,False
2024-01-01 19:33:34+00:00,android,207220,US,Val'Sharah,Russell Brower,World of Warcraft: Legion (Original Game Soundtrack),spotify:track:3pVgGNVyHKqVnJTgBVbHSe,trackdone,trackdone,True,False,False,1704137406.0,False
2024-01-01 19:39:07+00:00,android,332134,US,Valley Of The Four Winds,Edo Guidotti,World of Warcraft: Mists of Pandaria Soundtrack,spotify:track:2V9iKC8LVttutm70UgI9jB,trackdone,trackdone,True,False,False,1704137614.0,False
2024-01-01 19:46:01+00:00,android,322123,US,A World Divided,Neal Acree,World of Warcraft: Legion (Original Game Soundtrack),spotify:track:2SsJmkp6iZyKzKczgPUbeh,trackdone,trackdone,True,False,False,1704138038.0,False
2024-01-01 19:49:06+00:00,android,184786,US,Elwynn Forest,Jason Hayes,World of Warcraft Original Soundtrack,spotify:track:1YYTAOi1YMxmGclyO1HH6O,trackdone,trackdone,True,False,False,1704138361.0,False
2024-01-01 19:52:22+00:00,android,165026,US,Darnassus,Tracy Bush,World of Warcraft Original Soundtrack,spotify:track:1GSFYlCrIVAEmwxvwtYyRi,trackdone,trackdone,True,False,False,1704138577.0,False
2024-01-01 19:55:33+00:00,android,190223,US,Tides of War,Russell Brower,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:1Txt2DpWPsyCtiY4RAViXo,trackdone,trackdone,True,False,False,1704138742.0,False
2024-01-01 20:00:12+00:00,android,278426,US,Shards of the Exodar,Derek Duke,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:3N8iPtkWtFU7SgnUM8V7rT,trackdone,trackdone,True,False,False,1704138933.0,False
2024-01-01 20:05:33+00:00,android,292084,US,Shado-Pan,Sam Cardon,World of Warcraft: Mists of Pandaria Soundtrack,spotify:track:3mXx2bkVqN5KVgl6TKbozp,trackdone,trackdone,True,False,False,1704139241.0,False
2024-01-01 20:10:04+00:00,android,270493,US,Essence of Anguish,Grant Kirkhope,World of Warcraft: Shadowlands Original Soundtrack,spotify:track:4JJWsxZX1BfiBR941XLLd2,trackdone,trackdone,True,False,False,1704139533.0,False
2024-01-01 20:13:33+00:00,android,147152,US,Iron Dawn,Neal Acree,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:6pBgiuOqIV5z99y8k8fKBN,trackdone,trackdone,True,False,False,1704139866.0,False
2024-01-01 20:16:11+00:00,android,156944,US,Breath of Al'Akir,Derek Duke,World of Warcraft: Cataclysm Original Soundtrack,spotify:track:3lcJPuXLzBkGRaVA3yAglY,trackdone,trackdone,True,False,False,1704140013.0,False
2024-01-01 20:22:16+00:00,android,365351,US,Shadows of Nathria,Grant Kirkhope,World of Warcraft: Shadowlands Original Soundtrack,spotify:track:1E4hCQZ4yAT4UBdP4ORYqo,trackdone,trackdone,True,False,False,1704140171.0,False
2024-01-01 20:26:02+00:00,android,194174,US,The Homeworld Beckons,Clint Bajakian,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:5sG4E4Kgw4PvW5Qi7XjJ7b,trackdone,trackdone,True,False,False,1704140567.0,False
2024-01-01 20:28:18+00:00,android,135733,US,Assault on New Avalon,Russell Brower,World of Warcraft: Wrath of the Lich King Original Soundtrack,spotify:track:05Nyr9LTtpDEEoF8SziLca,trackdone,trackdone,True,False,False,1704140762.0,False
2024-01-01 20:30:34+00:00,android,135906,US,Stormwind,Jason Hayes,World of Warcraft Original Soundtrack,spotify:track:2gCfmy7yKAAPYymXZzOp13,trackdone,trackdone,True,False,False,1704140898.0,False
2024-01-01 20:32:23+00:00,android,77333,US,Ruins,Jason Hayes,World of Warcraft Original Soundtrack,spotify:track:0paaT4dEMGnESm7Xz9ziyk,trackdone,trackdone,True,False,False,1704141065.0,False
2024-01-01 20:34:39+00:00,android,135000,US,Ironforge,Glenn Stafford,World of Warcraft Original Soundtrack,spotify:track:4WGRWrnAAKC78oJsJQFCkY,trackdone,trackdone,True,False,False,1704141143.0,False
2024-01-01 20:38:52+00:00,android,253760,US,Wastelands,Matt Uelmen,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:7MVMk8f6mzxNVHpVFWjSES,trackdone,trackdone,True,False,False,1704141279.0,False
2024-01-01 20:46:55+00:00,android,451360,US,Dun Morogh,Jason Hayes,World of Warcraft Original Soundtrack,spotify:track:3bcvk1PiCoAKDxizlZuCo1,trackdone,trackdone,True,False,False,1704141563.0,False
2024-01-01 20:51:33+00:00,android,277627,US,Old Growth,Neal Acree,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:1WTBlwsPa8XBOQp1KR8ZK7,trackdone,trackdone,True,False,False,1704142015.0,False
2024-01-01 20:55:20+00:00,android,225995,US,Way Of The Monk,Neal Acree,World of Warcraft: Mists of Pandaria Soundtrack,spotify:track:3oPovkhQZHAMZk1ZcRSRk2,trackdone,trackdone,True,False,False,1704142293.0,False
2024-01-01 21:02:01+00:00,android,340714,US,Ways of the Ancient Ones,Eimear Noone,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:1lThXBBhj9H09ihd0ZLuMw,trackdone,trackdone,True,False,False,1704142579.0,False
2024-01-01 21:07:48+00:00,android,347080,US,Death is a Battlefield,Glenn Stafford,World of Warcraft: Shadowlands Original Soundtrack,spotify:track:3ez7HMbEXMOZmSSPjy19Q5,trackdone,trackdone,True,False,False,1704142920.0,False
2024-01-01 21:13:54+00:00,android,365950,US,Might of Zandalar,Sam Cardon,World of Warcraft - Battle for Azeroth Soundtrack OST,spotify:track:7z0zkLkPPaOMOG1jdJEVV6,trackdone,trackdone,True,False,False,1704143268.0,False
2024-01-02 00:46:27+00:00,android,253760,US,Wastelands,Matt Uelmen,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:7MVMk8f6mzxNVHpVFWjSES,appload,trackdone,True,False,False,1704156133.0,False
2024-01-02 00:49:05+00:00,android,157053,US,Thunder Bluff,Glenn Stafford,World of Warcraft Original Soundtrack,spotify:track:21EFHSueNgag8la7qdYzuh,trackdone,trackdone,True,False,False,1704156388.0,False
2024-01-02 01:18:56+00:00,android,143466,US,Riverbends,Jake Lefkowitz,World of Warcraft: Dragonflight,spotify:track:39791NeU0hDgNXrnKPf3QP,trackdone,logout,True,False,False,1704156546.0,False
2024-01-02 15:07:05+00:00,android,255872,US,Riverbends,Jake Lefkowitz,World of Warcraft: Dragonflight,spotify:track:39791NeU0hDgNXrnKPf3QP,appload,trackdone,True,False,False,1704207769.0,False
2024-01-02 15:12:19+00:00,android,179120,US,Howling Fjord,Russell Brower,World of Warcraft: Wrath of the Lich King Original Soundtrack,spotify:track:03HnD9pCxpqWZiv4idMKD2,appload,trackdone,True,False,False,1704208048.0,False
2024-01-02 15:16:55+00:00,android,273607,US,Sacrifice,Russell Brower,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:3Yc3OKUhVFNfCiZGKAkgju,trackdone,trackdone,True,False,False,1704208339.0,False
2024-01-02 15:25:04+00:00,android,476981,US,Heart of Pandaria,Russell Brower,World of Warcraft: Mists of Pandaria Soundtrack,spotify:track:6NALgwxQrzg4kIlKo9u4t9,appload,trackdone,True,False,False,1704208628.0,False
2024-01-02 15:31:42+00:00,android,320640,US,Seat of the Primus,Grant Kirkhope,World of Warcraft: Shadowlands Original Soundtrack,spotify:track:5AyCkdeQWzWvmyhmq59t2G,appload,trackdone,True,False,False,1704209115.0,False
2024-01-02 15:35:42+00:00,android,239173,US,Brackenhide,Glenn Stafford,World of Warcraft: Dragonflight,spotify:track:66WcXHsRgiI3llCmCtt0So,trackdone,trackdone,True,False,False,1704209503.0,False
2024-01-02 15:37:05+00:00,android,82133,US,Rise of the Vrykul,Russell Brower,World of Warcraft: Wrath of the Lich King Original Soundtrack,spotify:track:3vPKllzxDpVQ0AbcZSnrX3,trackdone,trackdone,True,False,False,1704209742.0,False
2024-01-02 15:42:28+00:00,android,323507,US,Allegiances,Sam Cardon,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:3rs3ODQlgeSRPZhEJ0qnSM,trackdone,trackdone,True,False,False,1704209825.0,False
2024-01-02 15:54:25+00:00,android,100040,US,Blessings of the Aspects,Glenn Stafford,World of Warcraft: Dragonflight,spotify:track:7oL1sY13RGTOg8PNB465Pf,appload,logout,True,False,False,1704210164.0,False
2024-01-02 17:57:09+00:00,android,3480,US,Blessings of the Aspects,Glenn Stafford,World of Warcraft: Dragonflight,spotify:track:7oL1sY13RGTOg8PNB465Pf,appload,fwdbtn,True,True,False,1704218226.0,False
2024-01-02 17:58:23+00:00,android,74533,US,Tavern,Jason Hayes,World of Warcraft Original Soundtrack,spotify:track:4pW1ftcpCJt1VxbPwVknz0,fwdbtn,trackdone,True,False,False,1704218230.0,False
2024-01-02 17:59:20+00:00,android,55565,US,Legacy,Jason Hayes,World of Warcraft Original Soundtrack,spotify:track:0lez2D8CxKeRB5ytsFo8N1,trackdone,fwdbtn,True,True,False,1704218303.0,False
2024-01-02 18:03:34+00:00,android,255573,US,The Tower of Karazhan,Russell Brower,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:7LnYhxJ2LgVVQBPG5AtCVT,fwdbtn,trackdone,True,False,False,1704218360.0,False
2024-01-02 18:06:07+00:00,android,134745,US,Instruments of the Arcane,Clint Bajakian,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:4W2rbNAvz2i1hsf2FOm1Xj,appload,trackdone,True,False,False,1704218634.0,False
2024-01-02 18:08:41+00:00,android,152834,US,Serpent Riders,Jeremy Soule,World of Warcraft: Mists of Pandaria Soundtrack,spotify:track:6mJj3O9dPZn3RHajZXeXtD,trackdone,trackdone,True,False,False,1704218768.0,False
2024-01-02 18:14:16+00:00,android,334426,US,Forged in Blood,Glenn Stafford,World of Warcraft: Wrath of the Lich King Original Soundtrack,spotify:track:11CFPmCWu4EwwEgIoOHZk8,trackdone,trackdone,True,False,False,1704218921.0,False
2024-01-02 18:17:46+00:00,android,192724,US,Tempest's Wake,Glenn Stafford,World of Warcraft: Cataclysm Original Soundtrack,spotify:track:7KNm2t7nlyGCiaORszTOf1,appload,trackdone,True,False,False,1704219274.0,False
2024-01-02 18:23:25+00:00,android,338309,US,The Wisdom of Yu'Lon,Jeremy Soule,World of Warcraft: Mists of Pandaria Soundtrack,spotify:track:2axptSWKX9ra7WhSrtx5qz,trackdone,trackdone,True,False,False,1704219467.0,False
2024-01-02 18:28:34+00:00,android,294680,US,The Dragon's Hoard,David Arkenstone,World of Warcraft: Dragonflight,spotify:track:1lAXtbgTaL5LAcI2lHviGs,appload,trackdone,True,False,False,1704219820.0,False
2024-01-02 18:30:34+00:00,android,119186,US,Hellfire,Matt Uelmen,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:7LmdSWfK8xJJLEgl88Yfuy,trackdone,trackdone,True,False,False,1704220115.0,False
2024-01-02 18:33:50+00:00,android,178773,US,Seasons of War (Intro Movie),Jason Hayes,World of Warcraft Original Soundtrack,spotify:track:469hGcjGxAt3gctyiQzo5s,appload,trackdone,True,False,False,1704220252.0,False
2024-01-02 18:42:26+00:00,android,515258,US,Defenders of Azeroth,Neal Acree,World of Warcraft: Cataclysm Original Soundtrack,spotify:track:6dwkUG6XuuBClWEuVjinz6,trackdone,trackdone,True,False,False,1704220430.0,False
2024-01-02 18:47:25+00:00,android,285010,US,Townlong Steppes,Sam Cardon,World of Warcraft: Mists of Pandaria Soundtrack,spotify:track:4PcOyOMCCy28juICGa4FkH,appload,trackdone,True,False,False,1704220962.0,False
2024-01-02 18:50:24+00:00,android,177040,US,Lament of the Highborne,Russell Brower,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:6PnF41Zku0x9PZnIlU9Dxk,trackdone,trackdone,True,False,False,1704221246.0,False
2024-01-02 18:55:42+00:00,android,240613,US,The Gates of Ahn'Qiraj,Russell Brower,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:5stdbOKs3VMtpZECe20GX7,trackdone,trackdone,True,False,False,1704221500.0,False
2024-01-02 19:06:18+00:00,android,636876,US,Drought,Neal Acree,World of Warcraft: Shadowlands Original Soundtrack,spotify:track:6ZOhvld2gPPdOib1FLgU7n,trackdone,trackdone,True,False,False,1704221742.0,False
2024-01-02 19:07:51+00:00,android,75815,US,Eternal Night,Russell Brower,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:4C39bKbkcAOAKzdaszqUVP,appload,trackdone,True,False,False,1704222396.0,False
2024-01-02 19:10:23+00:00,android,152033,US,The Wandering Isle,Russell Brower,World of Warcraft: Mists of Pandaria Soundtrack,spotify:track:6DxQhPjtHj1hFqq90D0sOJ,trackdone,trackdone,True,False,False,1704222471.0,False
2024-01-02 19:14:37+00:00,android,253693,US,Stranglethorn Vale,Jason Hayes,World of Warcraft Original Soundtrack,spotify:track:6SPMgvsYysPqfURkVvdDPU,trackdone,trackdone,True,False,False,1704222624.0,False
2024-01-02 19:19:11+00:00,android,261320,US,What Makes Us Strong,Neal Acree,World of Warcraft - Battle for Azeroth Soundtrack OST,spotify:track:3VWzxEpsSxCrpSGzVmg1w6,appload,trackdone,True,False,False,1704222890.0,False
2024-01-02 19:21:28+00:00,android,136089,US,Xaxas,Neal Acree,World of Warcraft: Cataclysm Original Soundtrack,spotify:track:4vQzZ59en04oIAqutICXDf,trackdone,trackdone,True,False,False,1704223152.0,False
2024-01-02 19:22:51+00:00,android,71733,US,Sacred,Jason Hayes,World of Warcraft Original Soundtrack,spotify:track:4nIPSXOTSlQFZWd4N27TD0,appload,trackdone,True,False,False,1704223300.0,False
2024-01-02 19:26:04+00:00,android,192693,US,A Loa's Bargain,Sam Cardon,World of Warcraft - Battle for Azeroth Soundtrack OST,spotify:track:1pIX5DzGdDoJzCpbLM5JRe,trackdone,trackdone,True,False,False,1704223372.0,False
2024-01-02 19:28:30+00:00,android,145906,US,The Shaping of the World,Jason Hayes,World of Warcraft Original Soundtrack,spotify:track:2MFuMYktgaprnfWQdgJ4tS,trackdone,trackdone,True,False,False,1704223565.0,False
2024-01-02 19:31:23+00:00,android,158426,US,Felwood,Derek Duke,World of Warcraft Original Soundtrack,spotify:track:4ctaQ9Hx52rdvoPmUefvy9,appload,trackdone,True,False,False,1704223724.0,False
2024-01-02 19:34:33+00:00,android,190040,US,Illidan,Jason Hayes,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:5BqwRHnzde2pXBrhQgDXke,trackdone,trackdone,True,False,False,1704223884.0,False
2024-01-02 19:36:43+00:00,android,128976,US,Thunder King,Russell Brower,World of Warcraft: Mists of Pandaria Soundtrack,spotify:track:5KTIzLxPRJwIrmiHxQp49t,trackdone,trackdone,True,False,False,1704224074.0,False
2024-01-02 19:41:55+00:00,android,265829,US,Dark Titan,Russell Brower,World of Warcraft: Legion (Original Game Soundtrack),spotify:track:6JQtcDu6wsgYdX70F1VS9L,trackdone,trackdone,True,False,False,1704224250.0,False
2024-01-02 19:46:16+00:00,android,259989,US,The Path Of The Huojin,Russell Brower,World of Warcraft: Mists of Pandaria Soundtrack,spotify:track:4mKTlb1FmXonYk0HkyaUUm,trackdone,trackdone,True,False,False,1704224516.0,False
2024-01-02 19:51:50+00:00,android,242891,US,Castaways,Derek Duke,World of Warcraft: Cataclysm Original Soundtrack,spotify:track:0JkBnFAZXUfwhLKwubShWi,trackdone,trackdone,True,False,False,1704224868.0,False
2024-01-02 19:59:20+00:00,android,448186,US,Emberflow,Jake Lefkowitz,World of Warcraft: Dragonflight,spotify:track:6EViXDcXQJZ6xmvm2QGNHN,trackdone,trackdone,True,False,False,1704225111.0,False
2024-01-02 20:05:11+00:00,android,259536,US,Times Change,Neal Acree,World of Warcraft: Warlords of Draenor Original Game Soundtrack,spotify:track:1q76hfEvgBxaayZzptyJ4c,trackdone,trackdone,True,False,False,1704225652.0,False
2024-01-02 20:09:10+00:00,android,238666,US,The Burning Legion [Main Title],Russell Brower,World of Warcraft: The Burning Crusade Original Soundtrack,spotify:track:2l3QTs4bDmOXmg3IQMn1c7,trackdone,trackdone,True,False,False,1704225912.0,False
2024-01-02 20:14:21+00:00,android,233186,US,The Wrath Gate,Russell Brower,World of Warcraft: Wrath of the Lich King Original Soundtrack,spotify:track:1NdRVNWtf4EtkqxplMAWbL,trackdone,trackdone,True,False,False,1704226227.0,False
2024-01-02 20:18:11+00:00,android,230576,US,SHA (Spirits of Hatred),Russell Brower,World of Warcraft: Mists of Pandaria Soundtrack,spotify:track:1bPxPkG8Y3Q69P1EbPKjZI,trackdone,trackdone,True,False,False,1704226461.0,False
2024-01-02 20:31:03+00:00,android,724805,US,The Shattering,Russell Brower,World of Warcraft: Cataclysm Original Soundtrack,spotify:track:4kLGqJLSpo2HKDtIfSASbR,trackdone,trackdone,True,False,False,1704226739.0,False
2024-01-02 20:33:58+00:00,android,112743,US,The Golden Lotus,Neal Acree,World of Warcraft: Mists of Pandaria Soundtrack,spotify:track:13vHWMjRhuLipri6Sqqs4P,trackdone,trackdone,True,False,False,1704227525.0,False
